"origin","year","month","day","hour","arr_delay","carrier","flight","tailnum","dest","air_time","distance","minute","wind_dir","wind_speed","wind_gust","precip","pressure","visib"
"LGA",2017,5,1,19,106,"DL",1485,"N805DN","MCO",136,950,29,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,106,"B6",1332,"N184JB","BOS",34,184,30,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,112,"EV",5293,"N712EV","CLT",92,544,0,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,121,"B6",1271,"N586JB","FLL",152,1076,45,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,30,"AA",2240,"N3NJAA","MIA",157,1096,30,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,165,"AA",2122,"N947AA","BOS",30,184,0,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,122,"DL",1702,"N965DN","FLL",148,1076,29,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,245,"DL",2162,"N369NB","BUF",61,292,25,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,82,"WN",3942,"N7828A","IND",104,660,40,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,118,"EV",5156,"N716EV","CLE",76,419,5,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,140,"DL",1226,"N357NW","ATL",118,762,55,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,1,19,151,"DL",508,"N910DN","TPA",150,1010,44,50,12.65858,14.5672406924,0,1010.1,10
"LGA",2017,5,10,10,-27,"AA",2136,"N967AA","BOS",33,184,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-23,"DL",898,"N347NB","PBI",132,1035,20,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-37,"DL",2148,"N946AT","DTW",83,502,55,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-34,"B6",732,"N193JB","BOS",36,184,55,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,43,"DL",1496,"N960DN","MSP",149,1020,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-1,"AA",328,"N3NMAA","ORD",116,733,30,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,5,"WN",1197,"N250WN","ATL",106,762,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-14,"EV",5152,"N710EV","RIC",50,292,30,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-17,"EV",5165,"N717EV","STL",125,888,10,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-6,"DL",2057,"N857DZ","ATL",105,762,55,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,7,"UA",1953,"N841UA","ORD",116,733,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,-11,"WN",3167,"N951WN","DAL",198,1381,35,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,5,"AA",2125,"N944AA","DCA",49,214,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,0,"DL",1834,"N995AT","SRQ",144,1047,0,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,25,"AA",1131,"N893AA","DFW",196,1389,30,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,10,19,"AA",843,"N732AA","CLT",85,544,15,40,9.20624,10.5943568672,0,1016.5,10
"LGA",2017,5,10,11,6,"AA",337,"N3DFAA","ORD",117,733,30,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,8,"DL",838,"N941DN","MIA",139,1096,31,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-23,"EV",5272,"N719EV","CLE",66,419,30,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,7,"DL",2676,"N892AT","BOS",35,184,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-15,"WN",3064,"N728SW","BNA",106,764,40,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,0,"WN",663,"N7725A","MKE",111,738,10,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,15,"EV",5306,"N761ND","CLT",81,544,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-13,"AA",2162,"N963AA","BOS",34,184,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-29,"DL",781,"N323US","ATL",106,762,55,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,2,"DL",2181,"N830DN","MCO",126,950,50,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,11,"OO",5768,"N139SY","ORD",136,733,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,1,"NK",197,"N665NK","FLL",138,1076,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-26,"DL",1875,"N957DN","TPA",137,1010,30,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-2,"DL",2149,"N918DH","MSP",152,1020,10,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-32,"AA",1011,"N3CBAA","MIA",144,1096,0,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,78,"DL",1131,"N363NB","FLL",137,1076,10,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-14,"AA",622,"N568AA","CLT",85,544,30,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,11,-11,"EV",4139,"N15910","CLE",76,419,10,50,9.20624,10.5943568672,0,1016.9,10
"LGA",2017,5,10,5,-13,"AA",1399,"N3GPAA","MIA",140,1096,59,50,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,5,-16,"UA",657,"N77530","IAH",210,1416,45,50,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,0,"AA",129,"N3NPAA","MCO",123,950,59,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,0,"WN",1183,"N271LV","MDW",112,725,5,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-13,"WN",1876,"N498WN","DAL",194,1381,15,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-18,"AA",1841,"N958AA","PHL",35,96,29,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-15,"UA",761,"N848UA","ORD",122,733,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-34,"NK",705,"N670NK","FLL",136,1076,30,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-5,"B6",1432,"N193JB","BOS",38,184,30,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-24,"AA",125,"N988AA","DFW",194,1389,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-9,"WN",1674,"N241WN","HOU",200,1428,20,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,11,"AA",2115,"N944AA","DCA",41,214,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-11,"WN",1721,"N207WN","ATL",108,762,30,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-19,"EV",5283,"N719EV","CLT",85,544,30,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-22,"AA",2126,"N967AA","BOS",37,184,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,9,"DL",1919,"N384DA","MSP",158,1020,5,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-17,"UA",1561,"N69829","DEN",236,1620,10,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,1,"AA",304,"N3KVAA","ORD",124,733,30,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-5,"AA",2266,"N3EKAA","MIA",138,1096,59,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-15,"AA",1938,"N128AA","CLT",85,544,15,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-29,"B6",1099,"N656JB","MCO",119,950,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,22,"DL",964,"N331NW","DTW",103,502,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-19,"EV",5256,"N761ND","CLE",70,419,50,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,6,-10,"DL",1447,"N324US","ATL",110,762,0,60,5.7539,6.621473042,0,1015.5,10
"LGA",2017,5,10,7,-14,"DL",1879,"N914DN","FLL",139,1076,10,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,5,"AA",2123,"N963AA","DCA",43,214,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-21,"DL",904,"N869DN","ATL",108,762,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-19,"EV",5403,"N722EV","CLT",85,544,45,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-11,"AA",149,"N883AA","DFW",193,1389,50,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,4,"AA",289,"N3KFAA","ORD",124,733,30,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-15,"B6",461,"N351JB","PBI",134,1035,30,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-20,"DL",2285,"N806DN","MCO",120,950,10,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-18,"AA",2053,"N587AA","CLT",87,544,59,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-6,"DL",831,"N921DN","DTW",85,502,15,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-16,"DL",2668,"N892AT","BOS",36,184,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-10,"B6",371,"N552JB","FLL",138,1076,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-7,"DL",1842,"N374NW","ATL",107,762,55,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-10,"UA",2409,"N407UA","IAH",204,1416,5,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,5,"WN",6652,"N276WN","BNA",109,764,55,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-29,"AA",1365,"N3KJAA","MIA",138,1096,55,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-13,"AA",2177,"N878AA","DFW",195,1389,29,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-8,"AA",2152,"N954AA","BOS",39,184,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,11,"UA",628,"N855UA","ORD",122,733,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-22,"DL",1472,"N911DA","MIA",140,1096,5,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-1,"EV",5296,"N723EV","STL",126,888,59,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-19,"VX",763,"N530VA","DAL",199,1381,0,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,7,-3,"WN",1190,"N7847A","STL",126,888,25,40,5.7539,6.621473042,0,1015.6,10
"LGA",2017,5,10,8,-20,"DL",121,"N903DA","MSP",148,1020,20,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-24,"DL",2280,"N988AT","TPA",140,1010,40,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-6,"AA",1832,"N762AA","CLT",97,544,35,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-2,"EV",5386,"N752EV","RIC",51,292,15,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,9,"WN",1787,"N408WN","DEN",240,1620,45,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-16,"DL",1903,"N841DN","ATL",106,762,55,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-26,"DL",2358,"N929DN","PBI",131,1035,5,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,5,"EV",4120,"N15572","CLE",77,419,30,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-22,"AA",1410,"N3ECAA","MIA",149,1096,30,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-15,"UA",463,"N38459","ORD",125,733,0,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,1,"DL",1965,"N367NW","DEN",236,1620,0,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-14,"UA",613,"N846UA","IAH",207,1416,45,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-19,"WN",1640,"N953WN","IND",97,660,45,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-7,"AA",1619,"N3EUAA","ORD",123,733,30,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,8,-14,"AA",1669,"N949AA","RDU",66,431,44,50,6.90468,7.9457676504,0,1015.4,10
"LGA",2017,5,10,9,2,"AA",2121,"N947AA","BOS",38,184,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-29,"B6",971,"N618JB","FLL",137,1076,45,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-11,"DL",1415,"N305DN","MIA",139,1096,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,5,"EV",5289,"N760EV","PIT",54,335,40,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,2,"WN",1894,"N7710A","MDW",108,725,45,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-7,"DL",1297,"N330NW","FLL",139,1076,30,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-10,"DL",925,"N843DN","MCO",127,950,50,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-4,"F9",1463,"N919FR","ATL",107,762,10,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-18,"DL",2672,"N982AT","BOS",37,184,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,1,"EV",5294,"N758EV","GSP",85,610,45,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-17,"UA",519,"N14214","ORD",121,733,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-6,"UA",1429,"N27733","IAH",207,1416,35,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-10,"AA",1114,"N875AA","DFW",192,1389,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-8,"EV",5248,"N755EV","SDF",103,659,15,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-7,"DL",1539,"N362NW","ATL",104,762,55,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-22,"DL",955,"N301NB","DTW",80,502,10,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-2,"UA",744,"N464UA","DEN",240,1620,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-1,"AA",373,"N3MFAA","ORD",127,733,30,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,0,"EV",5258,"N720EV","CLE",68,419,9,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-27,"B6",199,"N638JB","MCO",124,950,30,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,10,9,-22,"B6",632,"N337JB","BOS",39,184,0,40,5.7539,6.621473042,0,915.9,10
"LGA",2017,5,13,10,-28,"WN",4952,"N243WN","ATL",112,762,45,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-22,"AA",2136,"N948AA","BOS",32,184,0,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-27,"AA",1131,"N867AA","DFW",188,1389,30,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-14,"WN",2716,"N551WN","DEN",214,1620,0,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,13,"DL",1834,"N947AT","SRQ",160,1047,0,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-2,"DL",2057,"N854DN","ATL",117,762,55,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,5,"DL",898,"N327NB","PBI",151,1035,10,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-38,"UA",1953,"N75429","ORD",105,733,0,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,10,-3,"AA",1964,"N711AA","CLT",100,544,15,90,11.5078,13.242946084,0.05,1013.7,8
"LGA",2017,5,13,12,8,"DL",2436,"N916DN","PBI",148,1035,0,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-36,"DL",583,"N978AT","DTW",75,502,30,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-22,"AA",1311,"N3NXAA","MIA",153,1096,30,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-30,"DL",2149,"N945DN","MSP",143,1020,0,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-10,"NK",921,"N645NK","MYR",83,563,30,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-27,"WN",2969,"N488WN","DAL",179,1381,45,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-12,"DL",781,"N309US","ATL",114,762,55,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-41,"UA",405,"N66837","DEN",214,1620,0,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,12,-35,"AA",1141,"N989AA","DFW",184,1389,34,60,11.5078,13.242946084,0.03,1013.5,10
"LGA",2017,5,13,14,-19,"DL",1992,"N929DN","ATL",114,762,55,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-9,"AA",678,"N150AA","CLT",89,544,45,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,0,"WN",4994,"N7881A","BNA",108,764,0,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-52,"B6",832,"N187JB","BOS",35,184,20,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-19,"AA",1112,"N889AA","DFW",186,1389,29,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-6,"DL",870,"N835DN","MCO",141,950,29,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-40,"UA",745,"N825UA","DEN",214,1620,31,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,56,"DL",2852,"N939DN","PBI",147,1035,55,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-22,"B6",1171,"N536JB","FLL",150,1076,59,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,14,-23,"DL",1860,"N336NB","RSW",156,1080,29,60,12.65858,14.5672406924,0.08,1012.9,7
"LGA",2017,5,13,16,-21,"B6",299,"N593JB","MCO",147,950,0,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-41,"WN",5039,"N249WN","DAL",179,1381,20,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-17,"WN",2548,"N929WN","MDW",103,725,0,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-18,"WN",2444,"N964WN","DEN",216,1620,55,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-23,"WN",3641,"N799SW","ATL",103,762,10,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,71,"EV",5112,"N740EV","CLT",81,544,15,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-1,"AA",1366,"N868AA","MIA",162,1096,59,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-10,"B6",761,"N559JB","PBI",150,1035,29,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-36,"NK",922,"N644NK","DTW",74,502,49,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-12,"EV",5107,"N713EV","CLE",67,419,0,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,16,-35,"DL",927,"N995AT","MSP",147,1020,30,80,13.80936,15.8915353008,0.05,1011.8,6
"LGA",2017,5,13,17,-11,"DL",1585,"N840DN","MCO",141,950,35,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-13,"WN",2130,"N216WR","MDW",105,725,55,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-18,"WN",2452,"N567WN","HOU",183,1428,0,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-35,"OO",5900,"N134SY","ORD",114,733,0,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-20,"DL",1832,"N365NW","ATL",112,762,55,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-13,"F9",1159,"N232FR","CVG",91,585,50,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,-28,"AA",1861,"N821AA","CLT",86,544,5,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,23,"DL",2807,"N322NB","DTW",71,502,18,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,36,"WN",4967,"N797MX","MKE",105,738,30,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,17,0,"DL",1274,"N317US","FLL",159,1076,29,70,18.41248,21.1887137344,0.15,1011,6
"LGA",2017,5,13,5,-7,"UA",657,"N446UA","IAH",192,1416,45,100,11.5078,13.242946084,0,1015.2,10
"LGA",2017,5,13,6,0,"AA",1841,"N945AA","PHL",45,96,29,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-17,"WN",4334,"N220WN","STL",118,888,50,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-4,"AA",683,"N110AA","CLT",94,544,15,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-9,"B6",1099,"N517JB","MCO",136,950,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,0,"AA",1399,"N3ETAA","MIA",155,1096,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-35,"UA",761,"N801UA","ORD",106,733,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,0,"WN",4941,"N936WN","ATL",114,762,10,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-20,"WN",2492,"N240WN","BNA",108,764,40,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-28,"AA",125,"N990AA","DFW",181,1389,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-14,"WN",4327,"N232WN","MDW",102,725,10,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-21,"DL",964,"N349NW","DTW",77,502,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,61,"AA",304,"N3JUAA","ORD",103,733,30,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-15,"NK",705,"N674NK","FLL",150,1076,30,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-16,"DL",1919,"N381DN","MSP",140,1020,5,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,-17,"WN",4729,"N7740A","HOU",198,1428,55,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,6,9,"DL",904,"N328NW","ATL",112,762,0,120,10.35702,11.9186514756,0,1015,10
"LGA",2017,5,13,7,10,"DL",1842,"N355NW","ATL",111,762,55,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-16,"AA",2053,"N978AA","CLT",89,544,59,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-6,"AA",1365,"N3NKAA","MIA",157,1096,55,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-28,"AA",149,"N994AA","DFW",188,1389,50,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-48,"UA",561,"N63820","DEN",209,1620,45,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-43,"AA",2177,"N890AA","DFW",181,1389,29,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-16,"DL",2285,"N835DN","MCO",135,950,10,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-13,"B6",461,"N283JB","PBI",144,1035,30,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-23,"DL",1472,"N910DN","MIA",153,1096,5,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-31,"UA",2409,"N24212","IAH",194,1416,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,4,"EV",5423,"N720EV","STL",125,888,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-3,"AA",2266,"N3CWAA","MIA",157,1096,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-4,"B6",371,"N623JB","FLL",153,1076,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-43,"UA",628,"N830UA","ORD",105,733,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,13,"AA",129,"N3NYAA","MCO",137,950,0,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-21,"AA",289,"N3NGAA","ORD",105,733,30,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,13,7,-18,"DL",1879,"N929DN","FLL",151,1076,10,110,11.5078,13.242946084,0,1014.6,10
"LGA",2017,5,7,17,-39,"AA",1975,"N172AA","CLT",80,544,10,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,57,"DL",1274,"N329NW","FLL",142,1076,29,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-17,"AA",2525,"N894AA","DFW",184,1389,50,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,9,"F9",1159,"N227FR","CVG",93,585,50,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-33,"UA",2010,"N829UA","ORD",110,733,0,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-15,"EV",5406,"N751EV","CLE",72,419,12,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-19,"DL",1135,"N343NW","ATL",105,762,25,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,97,"UA",1926,"N66831","IAH",185,1416,5,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-31,"AA",1819,"N953AA","ATL",106,762,20,220,16.11092,18.5401245176,0,1003.9,8
"LGA",2017,5,7,17,-33,"AA",2164,"N954AA","DCA",42,214,0,220,16.11092,18.5401245176,0,1003.9,8
